，真有你的，牌迷[哈哈]， 你这也太有创意了，一只胳膊还打牌	1
还有两年就可以拿到香港永久身份证了，每次想到就感觉爽爆了！jump!jump!jump!不过悲剧的是老妈让我念完二本以上的大学才能过去，不然就留级2年过去从新再念一道高中，原因是语言障碍…我也觉得我和我妈交流的代沟越来越大了…过去了后还得进修两年英语，我超鸡巴讨厌英语！	1
还没我收益率高呢此外看到数据全国社保资金收益率去年8点多年回报仅4%	1
衰老会攻占你，生活会俘虏你，只有旅行，会把你还给自己。	1
高中文化的韩寒要写科普读物？开玩笑吧？	2
#薄熙来不再兼任重庆市委书记#因为我还没有恋爱过不管是谁都有可能是我喜欢的人	2
親愛的媽咪及同年同月同曰生的好朋友Jessie是我永遠的Fans我演乜都話好愛是盲目的有你們的支持我會繼續努力	1
男人不能惯，越惯越混蛋。女人就得宠，越宠越有种。	1
真3G选天翼咨询问题分享应用共享乐趣一起玩转3G赶紧来3G达人QQ群：24760525	1
电话订票系统也打不进去了是铁道部要负责呢还是运营商不给力呢	4
还好有视频，要是没视频的话，估计就是造谣生事，查无此事了，平时得惯成什么样，才说得出这种话！	4
请问沈老师主要在做数据分析方面的工作，是吗？	1
鲨鱼来了，小坏给它们喂肉时说，这些小鲨鱼太好玩了。我说你敢下去和它们玩么，她不说话了。	2
如果你突然死了，电脑里的那些秘密怎么办？谁有什么好方法？	1
一觉醒来还是蛮开心的近日我们这里阴郁天气但是内心却如沐春风	1
你是喵星人吗？会卖萌吗？不是就赶紧爬起来去运动吧shi胖子！	1
没什么还有政协主席兼公安局长的呢回复明白了谢谢啦看来陈就是看守部长兼养老主任了换届之际	2
#大理移动#童鞋们给力起来吧一起来参加，好活动，齐参与~~~~~~~~~~       地址：	1
中国电信广州的光纤上网套餐：。compare香港宽频：真不知道是国内生活水准高，还是都习惯明抢了。香港涨电价，议会尚可要求政府参股的电力公司公布报表。中国政府参股的国企，除了，绑架民众，还有啥用呢	4
怎么我回来这两天北京空气质量又好了我还等着最后评测一下新净化器的效果呢。。。	1
今天既绿色又健康[可爱][太开心][耶][月亮]Ps有你眼熟的东东不二姨妈@阳光张小宇	1
还能写字呢[吃驚]江泽民为《韩天衡美术馆》题写馆名[给力]	4
[吃惊][晕][偷笑]，你能不能本分做人？给自己留点后路OK？	4
[汗][汗]有你这样的么我还以为是你穿比基尼的照片呢[花心]原来是……	1
RP爆起来把让RP来的更猛烈些吧#武艺首推主打歌许愿#	1
应邀写了个植物大战僵尸的小同人	1
有你這麼喂藥的嗎[泪]苦藥一把塞嘴裡…加一口熱水…你說要不要吞下去呢我要投訴[委屈]投訴	2
[怒]叔叔在外面吃香的喝辣的把我忘记了我还没吃呢我又要说了:太假[怒骂]	2
来给老大加人气喽！老大好好吃饭！多穿衣服！哎！我都提前进入老年期了，开始唠叨了。都拜你所赐啊！坏男银！[偷笑]	2
啊哈。。。今天太阳从西边出来啦。。。啦啦啦。。。。啊哈哈。。。[din推撞]	2
不是我说你...但确实是你= =   [挖鼻屎]，，  哈哈哈。你是第五[哈哈]， 唉 巧， [汗]	2
时光时光慢些吧不要再让你再变老我愿用我一切换你岁月长留	2
伟哥太牛b了本来想叫几个人结果成了高一6的聚会。。。。。while我们高三高四都没人敢带头叫人	2
再怎么变也不能让每个人都喜欢你所以努力做好自己最真实的一面@～	1
头回看这个节目，不错啊。贱贱的，又挺干净的。	1
他们觉得只要是一个系统就是我在演，明白么，我们要是都用爱疯呢，会一样的，不过谢谢你送的三星。	1
高科技窃听风云控制三屏一口：电视、电脑、手机和嘴巴再遥控每个人的耳朵，，，转发微博	1
【啡宅咖啡 自家的咖啡馆】美女吃货 第一时间抢占喝到了巴西达特拉庄园。求偶遇，让味蕾冲击一下！	1
我最讨厌的事情就是我在等你回复而你的头像却突然变灰再也没有回我有同感的转【更多精彩请加关注@笑多了会变态】	2
介是在耍杂技？虽然不知道你在干什么，但是看起来好厉害的样子哦！推荐收听@网络狐狸车	2
还一直以为榴莲吃多了上火呢[偷笑]喜欢食榴莲的举手喜欢闻榴莲臭味的举手@我是家政女皇	2
饮茶宜用陶器，陶比瓷更温软，更有时光流痕，更有禅机。  没事干么[哈哈] 火车上也自带茶具[吃惊]	1
布袋这么抗人的呢一大早爬起来上微博竟然嘛的新消息也没有还第二季呢骗粉的吗	1
#医学视频课堂#【心电图教程3】超详细的心电图教程，手把手教学如何读懂心电图，强烈推荐大家收藏	1
貌似岛国的很多水果都很贵 终于知道为什么战争片里鬼子喜欢抢西瓜了	2
禅师问：你觉得是一粒金子好还是一堆烂泥好呢求道者答当然是金子啊禅师笑曰假如你是一顆种子呢	2
再说是韩家派来的网友一律拉黑都什么智商啊比认定韩寒没有代笔还可恶	2
不是什么好名:暴力县令！哪怕官职再高一点。	1
想一下现在的你，是吗？关于得失这点后主孙权做的好！	1
真是一条鱼一桌菜这大胖头地道水库鱼那拆对来的[给力]一条鱼可做一桌菜了[赞]	1
去报案了没JC叔叔会告诉你“这没办法每天像你这种报案数不胜数我们很忙还有很多杀人案在等着我们呢”死心没	1
这个要是我肯定插哎[亲亲][亲亲][亲亲][亲亲][亲亲][亲亲] 大陆人你敢么？反正我不敢。。好样的！	3
另外资料里还说会＂feeldifferentandnotbequiteyourself＂，我估计这是因为难免会焦虑和紧张，甚至有点害怕：还有什么没准备好，提前出来怎么办，到时不出来又怎么办，按时出来了又怎么办？万一到时出点事怎么办？脑子成天就转着这些念头，很难淡定啊。。	1
人生真正的价值不在于物质和身体，而在于获取真实智慧，真正认识自己的本来面目，消除自心得无明，而获得身心清净！	1
你昨晚就基本没睡…对了老黑最近不冒泡了还在纠结健康的人一天到底该喝几杯水呢…[偷笑]	1
◎每个月总有那么几张毛爷爷他的脸色由红变绿然后变黄接着变蓝再变紫再变青最后离我而去……[泪]	1
原来距就系传说中的炒螺明你地GABESTFD	2
是在玩儿比嘴损游戏么那我来一个：孽去子为薛后继业无人[闭嘴]悬梁刺股及第粥铁杵成针肉夹馍[哈哈]	2
叫你不戴帽子（开通啦好多明星都关注了亲还等什么呢！！！	1
《海贼王》dearfriends（烧船..再见梅丽号）再一次就好，我想出海！	1
从听你说你准备结婚开始我就一直郁闷到现在而现在不同的是我更郁闷了因为我突然发现原来我是爱你的……你只是不想违背父母之命你也爱我可惜……however既然已选择那就好好的祝福你们	2
最近一直纠结在小说的人物中是用第一人称呢还是用第三人称呢是“我”还是“他”呢	2
Jo'知道北欧那边有什么好看的特色东西可以带回来吗？	2
[心]哟这么巧啊你也出来透透气[挖鼻屎][心]（喜欢宠物的千万不要错过哦~~~）	1
每日必做减肥操 轻松雕塑好体形，你敢坚持下去么？~[乐乐想减 肥，就关注@减肥很简单Yo	1
在云南晒太阳的人飘过。。。，真有你的...還能將歌和天氣聯想在一起...[哈哈]	2
今天见到了表哥传说中的嫂子.却突然想起了百度的那句话.好吃莫过饺子.好玩莫过嫂子[汗] 太.....邪恶了	2
一个人太感性不好很不好眼睛里默默出来的我要把它咽进肚子里原来眼泪是这种滋味	2
強強，下次請你去食印度咖喱，果到好多印度偶偶????，有本事去穩翻個阿 我在:	2
有吗有吗我还没时间看呢回头去研究下(*^__^*)嘻嘻……	1
像Ｐ出来滴～好漂亮~我一直想要能和你一起走上那条美丽的小路[心]	1
【美国范儿的口语】heisthepainonneck.他真让人讨厌。youbet!一定，当然！myhandsarefullrightnow.我现在很忙。shootthebreeze.闲谈。whatbroughtyouhere？什么风把你吹来了？hereweare!我们到了！i'mboredtodeath.我无聊死了。	1
不再让大姨妈影响你的周末好心情洁婷侧吸护围统统hold的住和焦躁说拜拜	2
这下好了你家要关门了，[衰][生病]可怕。若要其灭亡，必先使其疯狂  [衰] 转发微博	2
能把“谢谢惠顾”变成“再来一瓶”，此生无憾。	2
不原意，再读一次大学我就愿意，因为读书这玩意真不适合我。	1
#情人节礼物#专卖情侣款卫衣的一家~正在全场7折！现在下手最划算，情人节求礼物的童鞋速度哈>>>>>宝贝地址：	1
这是我所知道的周嘉宁？那个从新概念出来的周嘉宁么？	1
回复 幫到人自己又開心，而且沒有我想像那般痛呢，善良又美丽，[花心][花心][鼓掌][鼓掌]	1
有d时候，其他人系吾会明白你做噶事情的，其他人噶意见可以参考，不过，决定就应该自己做，好特别噶一日，每次遇见，总会令我有冲动同决心去改变，thx，and，新婚快乐	1
小路飞，小萌帝，危险之中还卖萌！真有你的！[心]   最后那句话··太有爱了！！！   (喜欢海贼王的就关注 王目录)	1
用了三年的彩铃＜yellow＞终于到期了接下来换哪首歌呢[疑问]某人的新歌快点呀@杜淳	1
贴了一天勒票~脑壳都整昏咯~终于有时间喝杯我最爱滴咖啡~要是再能配上一块芝士蛋糕就perfect了~~~	1
这下好了，一大票子人失业了！广电，你干脆明说你希望我们看什么？[酷][酷][酷]胡扯[吃惊][吃惊]	5
[贊]西山加起来也是25万所以MO的情侣档也就那么点如果是泽珊的话还比陈豪高呢也许情侣档出席更高	1
美国向伊朗开战了？？？ohmygod!！！	2
虽曾被某太子洗过一回邢利斌现在的身价当还在百亿以上怎么还敢炫富啊不怕再来一次这个堂会上档次啊	4
【台湾人看温州】想不到温州可以被介绍得如此美丽富饶走出去再看看自己也别有一番风韵	2
萌萌201天一觉醒来萌萌的右眼又双了...看来你是有意在捉弄你麻麻哦....[好囧][好囧][好囧]	2
回复为了我的”PPT“为了你的“PPT”我都会好好活着的。。。，当心点我还指着你的ppt资源呢	2
一天，公司办公室要盖章，小王找不到印泥。问同事：“你知道印泥在哪吗？” 同事：“东南亚”。	2
不就来晚了嘛我特么要喝光这个我不行了我才来十分钟[泪][泪]我咩了	2
我看见你啦丹丹[爱你][爱你][爱你][鼓掌][鼓掌][鼓掌][话筒][话筒][话筒]@没心大前娘	1
沒拆夥已經算好了~世巡这么多场~~就没点留恋不再考虑下吗[泪]	1
我还B小调雪后呢[鄙视]人称平乐园羽后還有思瑤的美姿[嘻嘻]	2
Oncall36終於結局了到了最後夜蠻感動的嘛哎不說了再說就知道我是甚麼座了?????????	1
回复你媽臭HI你再緊叫我我去實中打你回复河马人际交往太大妈的....，@-蔡蔡蔡蔡蔡渝	2
[bobo膜拜][bobo膜拜]周大妈好有绘画天赋！你妹，你敢不敢把瓦画的再难看点[鄙视][鄙视]	1
刚刚看到一姑娘的个性签名“本拉登都死了我再也不相信爱情了	2
【当您给别人身份证复印件时你注意到过没有？】@社交礼仪顾问	1
折腾两天 排队一天 最后一个窗口就快到我 下班了(T_T) 死的心都有啊	1
刚完成组织架构、岗位功能及2012年度预算，mail出去，还差推进表（人员&事项），争取节前完成，22日轻松去厦门四日游。回来后将上述文件再仔细修正一下。这几年工作的内容有很大变化，越来越不从事具体事务，所以更要仔细认真在出台任何事项前。责任更重，推着往使命上前行。	1
这个笑容[偷笑]哥你在说什么呢想呀直达在说什么吗赶紧来YY7251和我们一起花痴吧	2
很多男飯愛忙內喔XD 纯正的男饭一枚  親的是男飯嗎？ 我要和珉宇搞基~~  他們抱得很開心吶[抓狂]	2
迎”三八“妇女节全省公安机关巾帼建功座谈会圆满结束来一张与会代表的全家福[呵呵]	1
当初爱你是真的，如今不爱了，也是真的。howdidloveslipaway?爱情怎么消逝的？就算有一千个理由，也只是借口，不再重要了。	1
如果上天再给我一次和你相逢的机会，我一定会问你过得好吗！	1
再也不玩儿这个游戏了已经没有什么可证明的了累手[偷笑][偷笑]	2
赶紧搞一台必须搞一台办公室搞一台不再为早餐烦恼这货太高级了三位一体啊	2
马杀鸡你懂的看来你是21世纪中的低收入者[偷笑]看到这么消息有没有后悔提离职啊你的未来不是梦[吃惊{	1
可以的'七十块哈懂吗'领养继续哦'啊八你敢欺负七十块揍你	2
#分享中山那美秋#绿油油的一片，看上去很舒服[江南style]	1
现在的男人甭管一五几还是一六几都宣称自己一米七差一点我还一米八差一点呢只不过是很差一点	2
勒是哪个？？给我啷个一个台历，太看得起我了，我完全hold不住哟，啷个大两条银龙，太吉祥了啥，而且还给我配了每天的孙子兵法，看来我要出人头地了	5
#幸福的脚步#今天是国泰基金14岁生日14年来有你的支持我们走过幸福的脚步[蛋糕][蛋糕][蛋糕]	1
你比连锁店便宜是必然的，你敢跟国美网上商城和苏宁易购比吗？现在这三个你最贵	5
[晕]这演出不是一般的耗人从早上9点到现在还不知道什么时候结束呢快疯了。。。	2
3颗纽扣的开襟处理甜美简约的时尚连体裤现在开始可以一直穿到春天结束穿起来很舒服（欢迎关注）	1
再转、大爱、不解释、蓝色的蝴蝶~美~[爱你]~~喜欢摄影请关注@全球顶尖摄影	1
[挖鼻屎][挖鼻屎][挖鼻屎] 做这个案子头发掉了一大半。。。	1
先自由着吧，没有自由，一切都毫无意义，不是吗？	1
[bofu壓力山大][bofu壓力山大]老妈讲下次再懒床，拿热水来泼我 [可憐]我是你儿子啊 你下得了手吗？	2
我靠！你谁啊？哪个单位的？爬那么高想干嘛？把你护照拿出来！	2
大家帮忙啊吴军师放心就算没有梁山弟兄还有雷锋呢一定会找到的李苏苏要相信奇迹哦[威武]	1
谢谢转发有你们的转发就够了[給力]您微愽號已獲奖→←s0F	1
[哼][哼]当心中年发福我还比你迟好几年呢[偷笑]没关系反应都是了	2
小智每日搞笑：卖就卖了吧我无所谓反正我不值2分钱【注：如有雷同纯属巧合只为娱乐】（来自：亚太地区for东电4g无线光速网路）	2
#旅行+攻略#带着孩子一起旅行，让他们成为落入凡间的小天使~~(注：图片来自于网络）	1
#最差游客美中冠亚军#哈哈哈这个很正常我还以为中国会第一呢	5
【教育是最廉价的国防】看看日本人怎么教育他们的孩子。	2
万能的微博啊，我要装修我二十多套房子中的一处，在北京，各位有没有价格亲切、能力靠谱的设计师或设计公司推荐啊？	1
#猪八戒晚安#金钱视我为粪土我还视金钱为粪土呢都是粪土谁怕谁啊	2
哎呦喂我还在17万地方度过呢~想当初我交了三万:凤凰周刊的这很不负责任啊@凤凰周刊	4
如今帅哥也爱手工了[围观]           @布来布去de拼布手工家	1
在家苦等意大利人上门修电话，说好四点来，都四点半了，还没动静呢。让意大利人准时，比太阳从西边出来都难。	5
呢本書啲野真係大膽到呀雖然入面有大部份都係理論[汗][汗]	2
噗這是毛線哈哈哈哈哈超賤[哈哈][哈哈]跟飯賭氣真有你的[哈哈]	2
担心“股市大涨”，真有你的，不愧是自认的“公知”[哈哈]  【沪指跌1.3%创近46个月新低 正式进入1时代】	2
一听说谁谁爱喝拉菲的怎么就觉得装得很呢没几个人懂酒的装门面而已还不如支持茅台呢[酷]	2
怎么感觉有离别的感觉。有点舍不得大家！	2
/偷笑OMG真没想到为了赚钱【haha】愿意失去这个快来看看#为了赚钱你愿意失去什么#：	2
[赞]右边 博主典型的骑墙派，墙头草！，太阳从西边出来了!	1
[吃惊]这样的烤鸭至于你敢不敢买，反正我是不敢买！！！	2
这瓶油脂调护液能有效控制肌肤出油同时又补充肌肤水分，用了真的不错，推荐给水油不平衡的男童鞋。	1
我在和bingo比，看谁嘴咧的更开。你说谁赢了？    午安。	2
女生节快乐赶紧过吧再过两年就得过明天了@Gloria海音	2
回复就是我还以为只好提前撤去兴义呢想不到老马识途让我和尔山美景尽收是比你的前一张好看些[偷乐]	2
我堵车的那条微薄去哪里了？新浪会删帖？	1
#三警合一#兄弟们辛苦~上下班客流、车辆高峰期几个主要路段较为密集请来往车辆互相礼让	1
话说今年啊拉要不要办个生日party呢？？！毕竟2012了嘛！或许系人生最后一个、、但系搞起来又好麻烦滴哦！我只想请一些混得好的朋友，没请到那些则会说我吃里扒外！请了的那些唱k唱到半夜他们又睡哪里呢？！请的话肯定新老朋友都有的！他们都不熟，在一个k房里会冷场的说？！得三思而后行！！	2
比人买浩咯[偷笑]要哦5蚊要唔要唔好再讲价再唔要算10蚊卖比我[花心]	2
我操这条居然被转了1322次幸亏我当手手软没转	1
搭配亮点：细腻的捏褶修饰形体再以白色腰带提升视线优雅感不言而喻@时尚幽默笑话	1
【#每日一图#】妈妈能再温暖我一次吗看着很心酸——PS:没有买卖就没有杀害爱它就是爱你自己来自的关注	1
还木有看答案呢甲是什么答案:旦:白…[泪]	1
留在一个地方想念一个地方一个城市会跟自己联系起来是因为那里有和自己相同的人有你放不下的事物	1
幫右邊的美女也轉了你也帮我转发加粉败:[偷笑]我都不记得我转发过多少次了还没见到惊喜呢[可爱]	1
昨天看到一句话，很经典。“有些女人在找很man的男人，结果发现最man的是自己，”	4
非常有成就感，正在忙着做平面后期，辛苦没白费！！！！！    @你很三俗嘛	1
许sir的时候，我也老是注意他的脚，，，[嘻嘻]总感觉....， 帅哥当然是要活着的 [酷]	2
#你好世界#世界各地的主题酒店新奇有趣的主题套间有你喜欢的一款吗	1
再这么困难的情况下才更能体现出一个强大的整体就看哪个年轻队员能挺身而出没有大宝我相信泰达也能提出漂亮足球	2
再睡一会...[睡觉][笑哈哈]今天是“世界睡眠日”大家都请假回家睡觉吧	2
耶稣有用就没有毛主席了从来就没有什么救世主也不靠神仙皇帝。。。。。	2
这还十分幸福呢哎我被一些拿钱不做人事的地方折磨的灰常不幸福~	2
[奥特曼][奥特曼]過關。[雪人] 我在#星光公益站之李冰冰（LOVE奥林匹克）#	1
校运会喔！！#400米是个什么概念#[奥特曼][奥特曼][奥特曼][奥特曼]	1
感冒了一场我真是hold不住头太痛了寒气全在头上出不来眉间还扯了沙现在好多了	1
无须礼物有你的祝福就足够了知足常乐[爱心传递][爱心传递][爱心传递][爱心传递][奥特曼][奥特曼][奥特曼]	1
申请公开不达标的两成自来水的受众范围！即便83%属实，不过五十步笑百步，止增笑耳！	2
啧啧还穿着校服呢看来真是省了不少时间~幸苦导演门了我们选手也要给力啊	1
回复 两层加起来有约90多平方！单价划下来一万出头，这可是回到5年前了!，多大面积的两房，这个要扩散!	4
有这么一个人不再联系了不能再见面了却每天晚上都想ta晚安~	1
信仰走失哪了出来混总要还的信仰危机是中国面临的最深层危机	2
看到sd新年kiss泪奔了多怀念第一季越简单越美好我相信pb始终是有爱不然怎么会连这么尴尬的戏份都演至少也会是最真挚的朋友本来我是bd党因为觉得第三季开始脑残编剧越搅越乱但是11集后编剧还是再伟大的虐吧让sdbc重新在一起第一、二季的美好眼泪哗哗地pb复合复合吧!!!	2
老实说，学生时代什么科目成绩创造了你的最低分？（转	1
还以为是安妮海瑟薇的那个oneday呢正准备说我刚要开始看，，，一看发现是台湾的码下来先	1
回复有以后哪个抢零食吃哪个脸大这个真的没有···你就总是和我抢零食！！！，幸福原来可以这样简单[心]	1
[花心][花心][花心]我觉得我最近花痴程度直线上升或许从来就没下来过………[懒得理你][右哼哼][左哼哼][思考]	2
你敢说他们不好小心被围攻[偷笑]，我才不提呢，看不上他们，你最棒！	2
，    朋友们，帮我转一下，好人一生平安爱你们[爱心传递]	1
再低调的干爹也挡不住女儿想红的心坑爹啊还坑干爹[嘘][嘘]	5
上上落落都有排上有排落拉????，五层大巴，你敢坐上去看风景吗？！@揭秘震惊事件	2
mlgb的我还他喵的以为这个是我快变成超人的前奏呢还特意不告诉任何人辛辛苦苦受了这么多年秘密原来你们也有啊	3
点解银行都5学下啊？，被幸福，呃，每到这个时候，就觉得选举制刻不容缓。 ， 不差钱。，今天又给了非洲500亿	1
床上什么样，床下什么人！睡姿看性格说的真有道理 。。。 （转）#小智慧#	1
我就你们几个兄弟以后少抽点烟少喝点酒我还想和你们多玩几年呢别他妈死我前边了【在做兄弟的请转】（点击关注	2
广州炳胜有机会来广州的朋友一定要来尝尝菠萝包[花心][花心]你懂的	1
刚刚在路边买了块糕点真难吃我还以为是糯米糕呢没想到是年糕真心很难吃[哼][哼][哼]	1
分享：幸福来得太突然竟不知先吃哪一边。。。PS：哈哈哈我还以为是小猫卖鱼呢	1
累积成长的脚步向日葵进阶督导第11次活动：SFBT后续咨询内容及演练晚上7点有你们的地方就有阳光	1
滑天下之大稽，他们一直是这样处理图片的吗？有谁还认为他们的新闻还能值得信任。  咋会这样？，转发微博	4
我看那个视频了，亏他能干得出来。岭哥又一大作。支持	5
复仇者联盟2的boss 以五十步笑百步，则何如？ 转发微博	4
你所浪费的今天是昨天死去的人奢望的明天你所厌恶的现在是未来的你回不去的曾经。。。	2
【浪漫小情歌】英国美女翻唱苏打绿的小情歌据说是中山大学外国人歌唱比赛的独唱组第一名喔快来听一听能不能比得上青峰	1
非常精美漂亮的皇冠项链，时尚造型，典雅高贵，增添MM优雅魅力！	1
这个颜色见多了吧.....再说这个是不是撞了那台.....[求关注]	1
十一天的宝宝母乳喂养白天睡4到5个小时晚上睡3个小时左右正常吗还有什么时候要开始补充维生素这些东西呢	2
……这架势猛一看我还以为金三被逮捕审问了呢仔细一看才发现不是白高兴了一场……郁闷啊纠结啊	2
好友怀孕了又是一龙年宝宝啊真心祝福她所以说人生还真的是计划赶不上变化预想的各种旅行各种活动又要暂时搁浅了而且将来成行的话一起的旅伴也不一样了吧我在听顺子的dearfriend突然有点感慨顺子-dearfriend-	2
今晚呵呵， 做客全民，与众嘉宾一同探究拍打拉筋疗法是否能治百病。  @滨滨波板糖	1
晕～既然不痛，你敢不敢也试一下～用你的实际行动来说明～那我相信你～	2
过年了我还没毕业呢我也逐渐体会到那种feel妈妈告诉我现在各种介绍就来了好多家说给我介绍个好对象不带这样的啊	2
缘来就在身边缘来只需伸手牵住谢谢大家喜欢这首歌白色情人节快乐...包括偷走我钱包的那位：）	1
又是一个悬念啊不知道莱纳德和潘妮的约会怎么样啊原来一切都是幻想啊吓死我了还是让这两个人和好吧sheldon的那个wood的梗实在是太经典了真是经典啊看来不能再玩卡坦岛了	2
兼听则明 ， 搁几个月，看兔王的预言是否正确。  兼听则明。	1
广医神网，我给你跪下了，你敢再烂点吗，难道每个端口分到的带宽连手机网页都打不开？苦等了十几分钟，屏幕还是如此的洁白。	5
得亏科沃尔连着三个三分都不进最后时刻的篮板保护是肿么了？！！	2
口味是我重 ?? 其实一点儿不饿 就是想这个味儿 [馋嘴] 下次一道  我在#大眼面馆(鲁班路)#	1
啊我没给你喝过[汗]我还没喝过呢作孽哦买盒喝喝看[泪]	1
兴一次地震来，再兴一次洪水来，别提了，下次会是啥？	2
[泪]在转一次！继续寻找弟弟！        ， ，希望早日兄弟团聚	2
送咖啡喽来海南就有了加上海南的福山咖啡名不虚传哈哈从来就没有过[泪]就没人给一宁送一杯	1
这几天时间过得飞快马上就到5号了这是我向出版社交稿的最后期限可是还有6章没有检查我要抓紧再抓紧	1
爱一个人就是做所有事情的原因，那不是卑微是高尚。我也不觉得我的牺牲有多大，很好啦~很知足啦~快乐幸福过的~我做的一点儿也不好，不诚实不淡定幼稚，但我很努力了呢~thankyou~都会幸福的。亲，祝福你。别担心我，以后再见面一定会很好很好的。我会努力的。。，，你也加油~	1
爱情本来并不复杂来来去去不过三个字不是“我爱你”“我恨你”便是“算了吧”、“你好吗”、“对不起”	2
#亚欧博览会映像# [围观]家居用品展展出的各类商品。缺少家居用品吗，那就来这里吧！[兔子]  @阿克苏发布	1
忙碌的一天现在刚刚进行了一半再好的记忆力也需要个记事本了华宝去~	2
向现实妥协了，不过做出来真的是好吃，并且看看这份量…。^o^ 15块钱献给大家喔。 #Camera360照片分享#	2
【OL上班五分钟化妆术】上班轻松再也不用为提早起床磨蹭啦@美妆发布会	1
真有你的，拍到部长头上了。哈，上次你说山东人造反是为了招安，今你又为了啥？想上岸？	4
卡雷拉杯快开始了保时捷的黑金又出现啦！！！还有卡雷拉赛事的呢！！！@谭颖RoseTan	1
[赞]今年秋冬超火的一款耐克男女款鞋~正品保障！首次三折促销，258！258元！快抢地址：	1
分享很好的一句话：“你所浪费的今天是昨天死去的人奢望的明天你所厌恶的现在是未来的你回不去的曾经	2
原来普通的水煮蛋洒两粒芝麻加一片胡萝卜能做出这么萌的效果[偷笑]	1
库赖？？阿尼亚、、、阿尼亚、、、、擦拉黑有、、、、onlyyou	1
有什么好悄悄关注的想看某人微博直接就能搜索到这种功能好无聊	4
再牛的球也是一球一怪，果壳你懂不懂Pokemon…	2
[哈哈]:再強再有智慧的男人們在女兒面前都會變得束手無策萌[可爱]	2
呼挺好的 ho~  ?... 挺配嘛我喜歡！ 大伯挺好的…… oh 一大早有猛料	1
请再多给点时间（钢琴配乐)——忧伤_在不经意之间淡淡的已化成诗...	1
我不道杂想的自己跑去玉泉宫洗了个澡一出来一看九点了妈吖…	2
修整一下，好好努力，你也再需要一个冠军来证明自己了	1
自从ladygaga的《youandi》之后的歌，我就很少听了，以前很喜欢她的歌曲风格，后来觉得越来越不好听了，反而都是mv比较花哨，虽然她在向粉丝表达一种情感，但是没看懂，太深了	1
@建筑中国俱乐部@Archina连晓静 这位童鞋把观后感和问题做了整理，请分享与答复。	1
今晚两支高富帅球队的生死之战，相当纠结啊！	2
不是我的眼睛给我带来不了光明但它是我的眼镜能让我看清你[@泛黄的流年]	2
今天的会他们向我坦白了很多内幕原来我躺着也种了好多枪我一定要找机会公开内幕	2
还有什么好犹豫的吗？有钱了直接去哈佛校园生活十年。	1
草……这个年头还有呢么也系安全吃得的还有什么是安全的	4
郑老师别再签啦！明天在福州再呆一天继续吧！	1
这货让我们这些老家伙怎么混？？？？？【猴姆独家】14岁超人气小正太greysonchance强势新单超清mv大首播！	4
真不是我说你俩乱搞！ 看看吧！ 新买的衣服和你今天的那个一样！[偷笑][偷笑][偷笑] @xuchaozhang	4
吼吼  >>>@轻推荐，为你收集，为你推荐，做一个为你省时间的微博！	1
跟我比谁的可爱啊我告诉你一个好消息我还活着呢[哈哈]	1
刚才通过#心理年龄分析#发现我的心理年龄39岁与我的实际年龄相差18岁你们也来测一下吧很准的测试地址：	1
学零零漆话斋我以为他们的关系是建立在感情基础上原来都系一盘生意	2
谢云流来救时会锁链尽碎李忘生倒入其怀吗星星眼捆绑play……剑三的下限呢【捂脸	4
一桌八个人上来三十个菜看着满桌菜无能为力想动筷可是胃不给力	1
天天7：50点名查人有意思没数十年来培养的生物钟岂能被尔等小人破坏滴	2
#库巴创意#〖35只个性创意杯子〗无论是上班族学生族还是宅男宅女们每天都少不了和茶杯打交道有你喜欢的吗[可爱]	1
来自《《对生活的勇气》叔本华》：对于我们的幸福勇气是一种非常关键的...	1
好残啊幸亏我没看过文艺这玩意太深了玩不起	3
回复 #微博转发#有意思，#微博转发#奇闻 ，#微博转发#这路你敢开吗？，#微博转发#这路你敢开吗？	2
昨晚没睡，今早赶回学校考试！！你敢这么神吗？现在真的站着也能睡着！	2
虽然不能做什么但是转发是对你最大的支持有你这样的男朋友她在天堂也会安息的[good]	1
真的嗎？， 纳尼？你- -要给我跳么   天意啊亲，你敢不敢把TA 给 出来~[来]	2
如今的戛纳，到处充斥挤奶、露背、劈腿、叉腰、、、今年还包括竖中指的？丢人丢到国际化，真有你的！	4
我说那个姓赵的同学，你敢不敢快点…！你敢不敢快点！…今天就欺负你不能评论！不能评论！[酷][鄙视][鄙视][鄙视]	2
再然后变成每天都是情人节...一个朋友一天过[偷笑]@黎小雯爱学习	1
哇…原来比我还能吃我看她应该排第一虽然我也是大胃王但我排第五嘿嘿嘿	2
2011老公永远跟二字头的生日告别了，而我还能在2012再得瑟一次。2011刚脱单又和二人世界saygoodbye了，效率；2012车中签房拿钥匙，工作两年的小存款即将弹尽粮绝，悲催。新年愿望：全家身体健康，睿宝茁壮成长，传说中的年底大事不要发生，一家三口延续2011的幸福，平凡踏实地过好日子	4
以前五块够一个家族用，在后来够一家人用，再后来只够一个人yong	1
独孤求败算什么东方不败算什么俺在#三国来了#中升到了47级并打造了一支梦之队不服就来比划比划~	2
道不同不相为谋不是一路人咱就别往一条路上走你不嫌挤我还觉得呢	1
发表了一篇转载博文 《[转载]我有艾滋，你敢抱我么？！！！》 -	1
重口味！！！哇咔咔~~你敢喝吗。。。。。。最潮最 In宝贝，快关注	1
